date,price_mean,price_median,price_std,price_min,price_max,transaction_count,year,month,week,day,day_of_week,is_weekend,quarter,price_mean_lag_7d,price_mean_lag_14d,price_mean_lag_30d,price_mean_ma_7d,price_mean_std_7d,price_mean_ma_14d,price_mean_std_14d,price_mean_ma_30d,price_mean_std_30d,price_change_pct,price_change_abs,sentiment_mean,sentiment_std,negative_count,keyword,search_interest
2023-04-14,6.8425,6.76,2.4615543869677143,2.88,10.42,8,2023,4,15,14,4,0,2,6.7125,6.80125,6.615,6.732678571428571,0.10019623602851395,6.651071428571429,0.14346824992402651,6.611125,0.12703488100273272,3.03030303030305,0.20125000000000082,0.4404,0.0,0,milk price,43.3
2023-04-14,6.8425,6.76,2.4615543869677143,2.88,10.42,8,2023,4,15,14,4,0,2,6.7125,6.80125,6.615,6.732678571428571,0.10019623602851395,6.651071428571429,0.14346824992402651,6.611125,0.12703488100273272,3.03030303030305,0.20125000000000082,0.4404,0.0,0,eggs price,44.8
2023-04-14,6.8425,6.76,2.4615543869677143,2.88,10.42,8,2023,4,15,14,4,0,2,6.7125,6.80125,6.615,6.732678571428571,0.10019623602851395,6.651071428571429,0.14346824992402651,6.611125,0.12703488100273272,3.03030303030305,0.20125000000000082,0.4404,0.0,0,grocery prices,30.8
2023-04-15,6.81,6.775,2.3074351871411563,3.46,10.02,8,2023,4,15,15,5,1,2,6.720000000000001,6.6625,6.6125,6.745535714285714,0.10400034340600631,6.661607142857142,0.14965459315619564,6.617708333333334,0.1321241755811088,-0.4749725977347574,-0.03250000000000064,0.4404,0.0,0,milk price,29.1
2023-04-15,6.81,6.775,2.3074351871411563,3.46,10.02,8,2023,4,15,15,5,1,2,6.720000000000001,6.6625,6.6125,6.745535714285714,0.10400034340600631,6.661607142857142,0.14965459315619564,6.617708333333334,0.1321241755811088,-0.4749725977347574,-0.03250000000000064,0.4404,0.0,0,food inflation,29.0
2023-04-15,6.81,6.775,2.3074351871411563,3.46,10.02,8,2023,4,15,15,5,1,2,6.720000000000001,6.6625,6.6125,6.745535714285714,0.10400034340600631,6.661607142857142,0.14965459315619564,6.617708333333334,0.1321241755811088,-0.4749725977347574,-0.03250000000000064,0.4404,0.0,0,eggs price,34.2
2023-04-15,6.81,6.775,2.3074351871411563,3.46,10.02,8,2023,4,15,15,5,1,2,6.720000000000001,6.6625,6.6125,6.745535714285714,0.10400034340600631,6.661607142857142,0.14965459315619564,6.617708333333334,0.1321241755811088,-0.4749725977347574,-0.03250000000000064,0.4404,0.0,0,grocery prices,46.7
2023-04-16,6.6325,6.855,2.1427269008038734,3.61,9.64,8,2023,4,15,16,6,1,2,6.57125,6.71125,6.5275,6.7542857142857144,0.08828179651113702,6.655982142857143,0.1491241888328454,6.621208333333334,0.13103841045421372,-2.6064610866372906,-0.17749999999999932,0.4404,0.0,0,grocery prices,36.1
2023-04-16,6.6325,6.855,2.1427269008038734,3.61,9.64,8,2023,4,15,16,6,1,2,6.57125,6.71125,6.5275,6.7542857142857144,0.08828179651113702,6.655982142857143,0.1491241888328454,6.621208333333334,0.13103841045421372,-2.6064610866372906,-0.17749999999999932,0.4404,0.0,0,milk price,31.5
2023-04-16,6.6325,6.855,2.1427269008038734,3.61,9.64,8,2023,4,15,16,6,1,2,6.57125,6.71125,6.5275,6.7542857142857144,0.08828179651113702,6.655982142857143,0.1491241888328454,6.621208333333334,0.13103841045421372,-2.6064610866372906,-0.17749999999999932,0.4404,0.0,0,food inflation,30.8
2023-04-16,6.6325,6.855,2.1427269008038734,3.61,9.64,8,2023,4,15,16,6,1,2,6.57125,6.71125,6.5275,6.7542857142857144,0.08828179651113702,6.655982142857143,0.1491241888328454,6.621208333333334,0.13103841045421372,-2.6064610866372906,-0.17749999999999932,0.4404,0.0,0,eggs price,36.3
2023-04-17,6.67875,7.165,2.609194936045545,2.81,10.4,8,2023,4,16,17,0,0,2,6.8375,6.4375,6.38625,6.731607142857143,0.08360906763307507,6.673214285714286,0.1352265853876507,6.630958333333334,0.12362549611722128,0.6973237843950209,0.04624999999999968,0.5106,0.0,0,food inflation,25.5
2023-04-17,6.67875,7.165,2.609194936045545,2.81,10.4,8,2023,4,16,17,0,0,2,6.8375,6.4375,6.38625,6.731607142857143,0.08360906763307507,6.673214285714286,0.1352265853876507,6.630958333333334,0.12362549611722128,0.6973237843950209,0.04624999999999968,0.5106,0.0,0,grocery prices,30.7
2023-04-17,6.67875,7.165,2.609194936045545,2.81,10.4,8,2023,4,16,17,0,0,2,6.8375,6.4375,6.38625,6.731607142857143,0.08360906763307507,6.673214285714286,0.1352265853876507,6.630958333333334,0.12362549611722128,0.6973237843950209,0.04624999999999968,0.5106,0.0,0,milk price,35.2
2023-04-17,6.67875,7.165,2.609194936045545,2.81,10.4,8,2023,4,16,17,0,0,2,6.8375,6.4375,6.38625,6.731607142857143,0.08360906763307507,6.673214285714286,0.1352265853876507,6.630958333333334,0.12362549611722128,0.6973237843950209,0.04624999999999968,0.5106,0.0,0,eggs price,33.5
2023-04-18,6.703749999999999,7.050000000000001,2.321624662047802,2.97,9.79,8,2023,4,16,18,1,0,2,6.78375,6.4887500000000005,6.58375,6.720178571428571,0.08071112509612137,6.688571428571429,0.12444478342171808,6.634958333333333,0.12398618324255609,0.37432154220473635,0.024999999999999467,0.5719,0.0,0,grocery prices,38.0
2023-04-18,6.703749999999999,7.050000000000001,2.321624662047802,2.97,9.79,8,2023,4,16,18,1,0,2,6.78375,6.4887500000000005,6.58375,6.720178571428571,0.08071112509612137,6.688571428571429,0.12444478342171808,6.634958333333333,0.12398618324255609,0.37432154220473635,0.024999999999999467,0.5719,0.0,0,eggs price,35.7
2023-04-18,6.703749999999999,7.050000000000001,2.321624662047802,2.97,9.79,8,2023,4,16,18,1,0,2,6.78375,6.4887500000000005,6.58375,6.720178571428571,0.08071112509612137,6.688571428571429,0.12444478342171808,6.634958333333333,0.12398618324255609,0.37432154220473635,0.024999999999999467,0.5719,0.0,0,food inflation,31.5
2023-04-18,6.703749999999999,7.050000000000001,2.321624662047802,2.97,9.79,8,2023,4,16,18,1,0,2,6.78375,6.4887500000000005,6.58375,6.720178571428571,0.08071112509612137,6.688571428571429,0.12444478342171808,6.634958333333333,0.12398618324255609,0.37432154220473635,0.024999999999999467,0.5719,0.0,0,milk price,35.1
2023-04-19,6.64,6.685,2.316660157579071,2.96,10.02,8,2023,4,16,19,2,0,2,6.7325,6.37,6.46375,6.706964285714286,0.08577118647056003,6.707857142857143,0.08637522761216983,6.640833333333334,0.11969534483308822,-0.9509602834234521,-0.06374999999999975,0.6588,0.0,0,grocery prices,40.5
2023-04-19,6.64,6.685,2.316660157579071,2.96,10.02,8,2023,4,16,19,2,0,2,6.7325,6.37,6.46375,6.706964285714286,0.08577118647056003,6.707857142857143,0.08637522761216983,6.640833333333334,0.11969534483308822,-0.9509602834234521,-0.06374999999999975,0.6588,0.0,0,food inflation,32.1
2023-04-19,6.64,6.685,2.316660157579071,2.96,10.02,8,2023,4,16,19,2,0,2,6.7325,6.37,6.46375,6.706964285714286,0.08577118647056003,6.707857142857143,0.08637522761216983,6.640833333333334,0.11969534483308822,-0.9509602834234521,-0.06374999999999975,0.6588,0.0,0,eggs price,39.2
2023-04-19,6.64,6.685,2.316660157579071,2.96,10.02,8,2023,4,16,19,2,0,2,6.7325,6.37,6.46375,6.706964285714286,0.08577118647056003,6.707857142857143,0.08637522761216983,6.640833333333334,0.11969534483308822,-0.9509602834234521,-0.06374999999999975,0.6588,0.0,0,milk price,30.5
2023-04-20,6.735,7.07,2.306679741223612,3.03,10.39,8,2023,4,16,20,3,0,2,6.641249999999999,6.60375,6.4325,6.720357142857144,0.08098583429920879,6.717232142857142,0.08117256453701385,6.650916666666666,0.1141530531358194,1.4307228915662717,0.09500000000000064,0.4404,0.0,0,milk price,30.4
2023-04-20,6.735,7.07,2.306679741223612,3.03,10.39,8,2023,4,16,20,3,0,2,6.641249999999999,6.60375,6.4325,6.720357142857144,0.08098583429920879,6.717232142857142,0.08117256453701385,6.650916666666666,0.1141530531358194,1.4307228915662717,0.09500000000000064,0.4404,0.0,0,eggs price,38.1
2023-04-20,6.735,7.07,2.306679741223612,3.03,10.39,8,2023,4,16,20,3,0,2,6.641249999999999,6.60375,6.4325,6.720357142857144,0.08098583429920879,6.717232142857142,0.08117256453701385,6.650916666666666,0.1141530531358194,1.4307228915662717,0.09500000000000064,0.4404,0.0,0,grocery prices,28.3
2023-04-20,6.735,7.07,2.306679741223612,3.03,10.39,8,2023,4,16,20,3,0,2,6.641249999999999,6.60375,6.4325,6.720357142857144,0.08098583429920879,6.717232142857142,0.08117256453701385,6.650916666666666,0.1141530531358194,1.4307228915662717,0.09500000000000064,0.4404,0.0,0,food inflation,33.0
2023-04-21,6.68625,6.87,2.4790374716236716,2.82,9.81,8,2023,4,16,21,4,0,2,6.8425,6.7125,6.605,6.698035714285715,0.06070272999270788,6.715357142857143,0.08159236827325675,6.653625,0.11398982391817215,-0.7238307349665907,-0.04875000000000007,0.6588,0.0,0,milk price,34.7
2023-04-21,6.68625,6.87,2.4790374716236716,2.82,9.81,8,2023,4,16,21,4,0,2,6.8425,6.7125,6.605,6.698035714285715,0.06070272999270788,6.715357142857143,0.08159236827325675,6.653625,0.11398982391817215,-0.7238307349665907,-0.04875000000000007,0.6588,0.0,0,food inflation,27.6
2023-04-21,6.68625,6.87,2.4790374716236716,2.82,9.81,8,2023,4,16,21,4,0,2,6.8425,6.7125,6.605,6.698035714285715,0.06070272999270788,6.715357142857143,0.08159236827325675,6.653625,0.11398982391817215,-0.7238307349665907,-0.04875000000000007,0.6588,0.0,0,eggs price,38.6
2023-04-21,6.68625,6.87,2.4790374716236716,2.82,9.81,8,2023,4,16,21,4,0,2,6.8425,6.7125,6.605,6.698035714285715,0.06070272999270788,6.715357142857143,0.08159236827325675,6.653625,0.11398982391817215,-0.7238307349665907,-0.04875000000000007,0.6588,0.0,0,grocery prices,36.9
2023-04-22,6.7175,7.01,2.271599499408795,3.13,9.63,8,2023,4,16,22,5,1,2,6.81,6.720000000000001,6.57625,6.684821428571429,0.03814329186478243,6.715178571428572,0.08158416068529765,6.658333333333333,0.11360014443692984,0.4673770798280019,0.03125,0.4404,0.0,0,milk price,23.3
2023-04-22,6.7175,7.01,2.271599499408795,3.13,9.63,8,2023,4,16,22,5,1,2,6.81,6.720000000000001,6.57625,6.684821428571429,0.03814329186478243,6.715178571428572,0.08158416068529765,6.658333333333333,0.11360014443692984,0.4673770798280019,0.03125,0.4404,0.0,0,food inflation,40.0
2023-04-22,6.7175,7.01,2.271599499408795,3.13,9.63,8,2023,4,16,22,5,1,2,6.81,6.720000000000001,6.57625,6.684821428571429,0.03814329186478243,6.715178571428572,0.08158416068529765,6.658333333333333,0.11360014443692984,0.4673770798280019,0.03125,0.4404,0.0,0,grocery prices,27.4
2023-04-22,6.7175,7.01,2.271599499408795,3.13,9.63,8,2023,4,16,22,5,1,2,6.81,6.720000000000001,6.57625,6.684821428571429,0.03814329186478243,6.715178571428572,0.08158416068529765,6.658333333333333,0.11360014443692984,0.4673770798280019,0.03125,0.4404,0.0,0,eggs price,45.0
2023-04-23,6.86375,7.105,2.411685465750931,3.15,10.18,8,2023,4,16,23,6,1,2,6.6325,6.57125,6.51125,6.7178571428571425,0.07114288104796952,6.736071428571429,0.07931172848150823,6.670083333333334,0.11606559035462341,2.177149237067355,0.14624999999999932,0.4404,0.0,0,food inflation,27.3
2023-04-23,6.86375,7.105,2.411685465750931,3.15,10.18,8,2023,4,16,23,6,1,2,6.6325,6.57125,6.51125,6.7178571428571425,0.07114288104796952,6.736071428571429,0.07931172848150823,6.670083333333334,0.11606559035462341,2.177149237067355,0.14624999999999932,0.4404,0.0,0,milk price,36.5
2023-04-23,6.86375,7.105,2.411685465750931,3.15,10.18,8,2023,4,16,23,6,1,2,6.6325,6.57125,6.51125,6.7178571428571425,0.07114288104796952,6.736071428571429,0.07931172848150823,6.670083333333334,0.11606559035462341,2.177149237067355,0.14624999999999932,0.4404,0.0,0,eggs price,40.4
2023-04-23,6.86375,7.105,2.411685465750931,3.15,10.18,8,2023,4,16,23,6,1,2,6.6325,6.57125,6.51125,6.7178571428571425,0.07114288104796952,6.736071428571429,0.07931172848150823,6.670083333333334,0.11606559035462341,2.177149237067355,0.14624999999999932,0.4404,0.0,0,grocery prices,33.0
2023-04-24,6.7162500000000005,6.805,2.210810694874491,3.13,10.06,8,2023,4,17,24,0,0,2,6.67875,6.8375,6.57,6.723214285714286,0.06908952956298132,6.727410714285713,0.07381347380278454,6.6749583333333335,0.11478122149319865,-2.1489710435257603,-0.14749999999999908,0.5719,0.0,0,food inflation,37.6
2023-04-24,6.7162500000000005,6.805,2.210810694874491,3.13,10.06,8,2023,4,17,24,0,0,2,6.67875,6.8375,6.57,6.723214285714286,0.06908952956298132,6.727410714285713,0.07381347380278454,6.6749583333333335,0.11478122149319865,-2.1489710435257603,-0.14749999999999908,0.5719,0.0,0,milk price,37.4
2023-04-24,6.7162500000000005,6.805,2.210810694874491,3.13,10.06,8,2023,4,17,24,0,0,2,6.67875,6.8375,6.57,6.723214285714286,0.06908952956298132,6.727410714285713,0.07381347380278454,6.6749583333333335,0.11478122149319865,-2.1489710435257603,-0.14749999999999908,0.5719,0.0,0,eggs price,40.6
2023-04-24,6.7162500000000005,6.805,2.210810694874491,3.13,10.06,8,2023,4,17,24,0,0,2,6.67875,6.8375,6.57,6.723214285714286,0.06908952956298132,6.727410714285713,0.07381347380278454,6.6749583333333335,0.11478122149319865,-2.1489710435257603,-0.14749999999999908,0.5719,0.0,0,grocery prices,34.1
2023-04-25,6.97625,7.005,2.335654924977452,3.42,9.84,8,2023,4,17,25,1,0,2,6.703749999999999,6.78375,6.61625,6.762142857142857,0.11667644516841671,6.741160714285714,0.09881201106251702,6.686958333333334,0.1266378403186593,3.8712078913083925,0.2599999999999998,0.6588,0.0,0,food inflation,36.0
2023-04-25,6.97625,7.005,2.335654924977452,3.42,9.84,8,2023,4,17,25,1,0,2,6.703749999999999,6.78375,6.61625,6.762142857142857,0.11667644516841671,6.741160714285714,0.09881201106251702,6.686958333333334,0.1266378403186593,3.8712078913083925,0.2599999999999998,0.6588,0.0,0,eggs price,40.0
2023-04-25,6.97625,7.005,2.335654924977452,3.42,9.84,8,2023,4,17,25,1,0,2,6.703749999999999,6.78375,6.61625,6.762142857142857,0.11667644516841671,6.741160714285714,0.09881201106251702,6.686958333333334,0.1266378403186593,3.8712078913083925,0.2599999999999998,0.6588,0.0,0,grocery prices,37.8
2023-04-25,6.97625,7.005,2.335654924977452,3.42,9.84,8,2023,4,17,25,1,0,2,6.703749999999999,6.78375,6.61625,6.762142857142857,0.11667644516841671,6.741160714285714,0.09881201106251702,6.686958333333334,0.1266378403186593,3.8712078913083925,0.2599999999999998,0.6588,0.0,0,milk price,27.2
2023-04-26,6.79,6.9399999999999995,2.045035801293324,3.51,9.77,8,2023,4,17,26,2,0,2,6.64,6.7325,6.67375,6.783571428571428,0.10354001986807429,6.745267857142856,0.0996160641338318,6.690833333333333,0.1279910815409517,-2.6697724422146574,-0.18625000000000025,0.6588,0.0,0,milk price,33.6
2023-04-26,6.79,6.9399999999999995,2.045035801293324,3.51,9.77,8,2023,4,17,26,2,0,2,6.64,6.7325,6.67375,6.783571428571428,0.10354001986807429,6.745267857142856,0.0996160641338318,6.690833333333333,0.1279910815409517,-2.6697724422146574,-0.18625000000000025,0.6588,0.0,0,food inflation,35.0
2023-04-26,6.79,6.9399999999999995,2.045035801293324,3.51,9.77,8,2023,4,17,26,2,0,2,6.64,6.7325,6.67375,6.783571428571428,0.10354001986807429,6.745267857142856,0.0996160641338318,6.690833333333333,0.1279910815409517,-2.6697724422146574,-0.18625000000000025,0.6588,0.0,0,grocery prices,32.0
2023-04-26,6.79,6.9399999999999995,2.045035801293324,3.51,9.77,8,2023,4,17,26,2,0,2,6.64,6.7325,6.67375,6.783571428571428,0.10354001986807429,6.745267857142856,0.0996160641338318,6.690833333333333,0.1279910815409517,-2.6697724422146574,-0.18625000000000025,0.6588,0.0,0,eggs price,46.3
2023-04-27,6.54,6.645,2.4071797368942534,2.99,9.8,8,2023,4,17,27,3,0,2,6.735,6.641249999999999,6.55,6.755714285714285,0.13895978349352428,6.738035714285714,0.11079662836540671,6.690499999999999,0.12838293003408782,-3.6818851251840923,-0.25,0.5106,0.0,0,food inflation,42.0
2023-04-27,6.54,6.645,2.4071797368942534,2.99,9.8,8,2023,4,17,27,3,0,2,6.735,6.641249999999999,6.55,6.755714285714285,0.13895978349352428,6.738035714285714,0.11079662836540671,6.690499999999999,0.12838293003408782,-3.6818851251840923,-0.25,0.5106,0.0,0,grocery prices,38.0
2023-04-27,6.54,6.645,2.4071797368942534,2.99,9.8,8,2023,4,17,27,3,0,2,6.735,6.641249999999999,6.55,6.755714285714285,0.13895978349352428,6.738035714285714,0.11079662836540671,6.690499999999999,0.12838293003408782,-3.6818851251840923,-0.25,0.5106,0.0,0,milk price,30.6
2023-04-27,6.54,6.645,2.4071797368942534,2.99,9.8,8,2023,4,17,27,3,0,2,6.735,6.641249999999999,6.55,6.755714285714285,0.13895978349352428,6.738035714285714,0.11079662836540671,6.690499999999999,0.12838293003408782,-3.6818851251840923,-0.25,0.5106,0.0,0,eggs price,41.6
2023-04-28,6.5825000000000005,6.835,2.139744644310891,3.4,9.25,8,2023,4,17,28,4,0,2,6.68625,6.8425,6.7075000000000005,6.740892857142858,0.15247901885332288,6.7194642857142854,0.11369209672242843,6.686333333333334,0.12983242404473874,0.6498470948012258,0.042500000000000426,0.6588,0.0,0,milk price,30.3
2023-04-28,6.5825000000000005,6.835,2.139744644310891,3.4,9.25,8,2023,4,17,28,4,0,2,6.68625,6.8425,6.7075000000000005,6.740892857142858,0.15247901885332288,6.7194642857142854,0.11369209672242843,6.686333333333334,0.12983242404473874,0.6498470948012258,0.042500000000000426,0.6588,0.0,0,eggs price,35.2
2023-04-28,6.5825000000000005,6.835,2.139744644310891,3.4,9.25,8,2023,4,17,28,4,0,2,6.68625,6.8425,6.7075000000000005,6.740892857142858,0.15247901885332288,6.7194642857142854,0.11369209672242843,6.686333333333334,0.12983242404473874,0.6498470948012258,0.042500000000000426,0.6588,0.0,0,grocery prices,44.0
2023-04-28,6.5825000000000005,6.835,2.139744644310891,3.4,9.25,8,2023,4,17,28,4,0,2,6.68625,6.8425,6.7075000000000005,6.740892857142858,0.15247901885332288,6.7194642857142854,0.11369209672242843,6.686333333333334,0.12983242404473874,0.6498470948012258,0.042500000000000426,0.6588,0.0,0,food inflation,36.8
2023-04-29,6.88375,6.98,2.4351470328151796,2.83,10.17,8,2023,4,17,29,5,1,2,6.7175,6.81,6.60125,6.764642857142857,0.1609407795551058,6.724732142857143,0.1197565424696492,6.69575,0.13363760182182724,4.576528674515745,0.3012499999999996,0.6588,0.0,0,grocery prices,28.6
2023-04-29,6.88375,6.98,2.4351470328151796,2.83,10.17,8,2023,4,17,29,5,1,2,6.7175,6.81,6.60125,6.764642857142857,0.1609407795551058,6.724732142857143,0.1197565424696492,6.69575,0.13363760182182724,4.576528674515745,0.3012499999999996,0.6588,0.0,0,eggs price,36.6
2023-04-29,6.88375,6.98,2.4351470328151796,2.83,10.17,8,2023,4,17,29,5,1,2,6.7175,6.81,6.60125,6.764642857142857,0.1609407795551058,6.724732142857143,0.1197565424696492,6.69575,0.13363760182182724,4.576528674515745,0.3012499999999996,0.6588,0.0,0,food inflation,31.6
2023-04-29,6.88375,6.98,2.4351470328151796,2.83,10.17,8,2023,4,17,29,5,1,2,6.7175,6.81,6.60125,6.764642857142857,0.1609407795551058,6.724732142857143,0.1197565424696492,6.69575,0.13363760182182724,4.576528674515745,0.3012499999999996,0.6588,0.0,0,milk price,38.5
2023-04-30,6.69875,7.14,2.370734892089672,2.56,10.08,8,2023,4,17,30,6,1,2,6.86375,6.6325,6.80125,6.741071428571429,0.1560138691942104,6.729464285714286,0.11711138095612116,6.692333333333334,0.13214931362649446,-2.6874886508080564,-0.1849999999999996,0.5719,0.0,0,food inflation,37.2
2023-04-30,6.69875,7.14,2.370734892089672,2.56,10.08,8,2023,4,17,30,6,1,2,6.86375,6.6325,6.80125,6.741071428571429,0.1560138691942104,6.729464285714286,0.11711138095612116,6.692333333333334,0.13214931362649446,-2.6874886508080564,-0.1849999999999996,0.5719,0.0,0,milk price,36.5
2023-04-30,6.69875,7.14,2.370734892089672,2.56,10.08,8,2023,4,17,30,6,1,2,6.86375,6.6325,6.80125,6.741071428571429,0.1560138691942104,6.729464285714286,0.11711138095612116,6.692333333333334,0.13214931362649446,-2.6874886508080564,-0.1849999999999996,0.5719,0.0,0,grocery prices,32.9
2023-04-30,6.69875,7.14,2.370734892089672,2.56,10.08,8,2023,4,17,30,6,1,2,6.86375,6.6325,6.80125,6.741071428571429,0.1560138691942104,6.729464285714286,0.11711138095612116,6.692333333333334,0.13214931362649446,-2.6874886508080564,-0.1849999999999996,0.5719,0.0,0,eggs price,48.9
2023-05-01,6.71875,6.705,2.411575877779033,3.16,10.77,8,2023,5,18,1,0,0,2,6.7162500000000005,6.67875,6.6625,6.741428571428571,0.15595042710515905,6.73232142857143,0.1162638092944126,6.694208333333334,0.1321104730266791,0.2985631647695497,0.019999999999999574,0.5719,0.0,0,grocery prices,43.9
2023-05-01,6.71875,6.705,2.411575877779033,3.16,10.77,8,2023,5,18,1,0,0,2,6.7162500000000005,6.67875,6.6625,6.741428571428571,0.15595042710515905,6.73232142857143,0.1162638092944126,6.694208333333334,0.1321104730266791,0.2985631647695497,0.019999999999999574,0.5719,0.0,0,eggs price,38.5
2023-05-01,6.71875,6.705,2.411575877779033,3.16,10.77,8,2023,5,18,1,0,0,2,6.7162500000000005,6.67875,6.6625,6.741428571428571,0.15595042710515905,6.73232142857143,0.1162638092944126,6.694208333333334,0.1321104730266791,0.2985631647695497,0.019999999999999574,0.5719,0.0,0,food inflation,30.0
2023-05-01,6.71875,6.705,2.411575877779033,3.16,10.77,8,2023,5,18,1,0,0,2,6.7162500000000005,6.67875,6.6625,6.741428571428571,0.15595042710515905,6.73232142857143,0.1162638092944126,6.694208333333334,0.1321104730266791,0.2985631647695497,0.019999999999999574,0.5719,0.0,0,milk price,44.0
2023-05-02,6.65125,6.71,2.2598068027409526,3.33,10.16,8,2023,5,18,2,1,0,2,6.97625,6.703749999999999,6.71125,6.695,0.11819827973929847,6.728571428571429,0.11808860056083637,6.692208333333334,0.13229761842888021,-1.0046511627906929,-0.0674999999999999,0.4404,0.0,0,milk price,32.6
2023-05-02,6.65125,6.71,2.2598068027409526,3.33,10.16,8,2023,5,18,2,1,0,2,6.97625,6.703749999999999,6.71125,6.695,0.11819827973929847,6.728571428571429,0.11808860056083637,6.692208333333334,0.13229761842888021,-1.0046511627906929,-0.0674999999999999,0.4404,0.0,0,grocery prices,38.6
2023-05-02,6.65125,6.71,2.2598068027409526,3.33,10.16,8,2023,5,18,2,1,0,2,6.97625,6.703749999999999,6.71125,6.695,0.11819827973929847,6.728571428571429,0.11808860056083637,6.692208333333334,0.13229761842888021,-1.0046511627906929,-0.0674999999999999,0.4404,0.0,0,food inflation,47.9
2023-05-02,6.65125,6.71,2.2598068027409526,3.33,10.16,8,2023,5,18,2,1,0,2,6.97625,6.703749999999999,6.71125,6.695,0.11819827973929847,6.728571428571429,0.11808860056083637,6.692208333333334,0.13229761842888021,-1.0046511627906929,-0.0674999999999999,0.4404,0.0,0,eggs price,42.4
2023-05-03,6.79,6.965,2.4325647840440814,3.05,10.52,8,2023,5,18,3,2,0,2,6.79,6.64,6.4375,6.695,0.11819827973929847,6.739285714285715,0.11622437091937127,6.7039583333333335,0.12430803444733789,2.0860740462319116,0.13874999999999993,0.0,0.0,0,grocery prices,35.1
2023-05-03,6.79,6.965,2.4325647840440814,3.05,10.52,8,2023,5,18,3,2,0,2,6.79,6.64,6.4375,6.695,0.11819827973929847,6.739285714285715,0.11622437091937127,6.7039583333333335,0.12430803444733789,2.0860740462319116,0.13874999999999993,0.0,0.0,0,eggs price,42.2
2023-05-03,6.79,6.965,2.4325647840440814,3.05,10.52,8,2023,5,18,3,2,0,2,6.79,6.64,6.4375,6.695,0.11819827973929847,6.739285714285715,0.11622437091937127,6.7039583333333335,0.12430803444733789,2.0860740462319116,0.13874999999999993,0.0,0.0,0,food inflation,27.6
2023-05-03,6.79,6.965,2.4325647840440814,3.05,10.52,8,2023,5,18,3,2,0,2,6.79,6.64,6.4375,6.695,0.11819827973929847,6.739285714285715,0.11622437091937127,6.7039583333333335,0.12430803444733789,2.0860740462319116,0.13874999999999993,0.0,0.0,0,milk price,33.8
2023-05-04,6.9575,6.98,2.4259593095162524,3.3,10.36,8,2023,5,18,4,3,0,2,6.54,6.735,6.4887500000000005,6.754642857142857,0.13153285846942783,6.755178571428572,0.12999062202015216,6.7195833333333335,0.12577575374405336,2.4668630338733344,0.16749999999999954,0.0,0.0,0,food inflation,31.8
2023-05-04,6.9575,6.98,2.4259593095162524,3.3,10.36,8,2023,5,18,4,3,0,2,6.54,6.735,6.4887500000000005,6.754642857142857,0.13153285846942783,6.755178571428572,0.12999062202015216,6.7195833333333335,0.12577575374405336,2.4668630338733344,0.16749999999999954,0.0,0.0,0,milk price,33.1
2023-05-04,6.9575,6.98,2.4259593095162524,3.3,10.36,8,2023,5,18,4,3,0,2,6.54,6.735,6.4887500000000005,6.754642857142857,0.13153285846942783,6.755178571428572,0.12999062202015216,6.7195833333333335,0.12577575374405336,2.4668630338733344,0.16749999999999954,0.0,0.0,0,grocery prices,44.3
2023-05-04,6.9575,6.98,2.4259593095162524,3.3,10.36,8,2023,5,18,4,3,0,2,6.54,6.735,6.4887500000000005,6.754642857142857,0.13153285846942783,6.755178571428572,0.12999062202015216,6.7195833333333335,0.12577575374405336,2.4668630338733344,0.16749999999999954,0.0,0.0,0,eggs price,34.4
2023-05-05,6.96,7.26,2.2360424222911592,3.19,9.86,8,2023,5,18,5,4,0,2,6.5825000000000005,6.68625,6.37,6.808571428571428,0.1264816945159037,6.774732142857144,0.13909492692062606,6.739249999999999,0.1148844997197702,0.03593244699964249,0.002500000000000391,0.0,0.0,0,milk price,35.1
2023-05-05,6.96,7.26,2.2360424222911592,3.19,9.86,8,2023,5,18,5,4,0,2,6.5825000000000005,6.68625,6.37,6.808571428571428,0.1264816945159037,6.774732142857144,0.13909492692062606,6.739249999999999,0.1148844997197702,0.03593244699964249,0.002500000000000391,0.0,0.0,0,eggs price,39.3
2023-05-05,6.96,7.26,2.2360424222911592,3.19,9.86,8,2023,5,18,5,4,0,2,6.5825000000000005,6.68625,6.37,6.808571428571428,0.1264816945159037,6.774732142857144,0.13909492692062606,6.739249999999999,0.1148844997197702,0.03593244699964249,0.002500000000000391,0.0,0.0,0,grocery prices,44.6
2023-05-05,6.96,7.26,2.2360424222911592,3.19,9.86,8,2023,5,18,5,4,0,2,6.5825000000000005,6.68625,6.37,6.808571428571428,0.1264816945159037,6.774732142857144,0.13909492692062606,6.739249999999999,0.1148844997197702,0.03593244699964249,0.002500000000000391,0.0,0.0,0,food inflation,44.6
2023-05-06,6.92125,7.24,2.3741370612739026,3.38,10.12,8,2023,5,18,6,5,1,2,6.88375,6.7175,6.60375,6.813928571428571,0.13091311640784634,6.7892857142857155,0.14324343377160695,6.749833333333333,0.1165833343603389,-0.5567528735632266,-0.038750000000000284,0.0,0.0,0,food inflation,43.8
2023-05-06,6.92125,7.24,2.3741370612739026,3.38,10.12,8,2023,5,18,6,5,1,2,6.88375,6.7175,6.60375,6.813928571428571,0.13091311640784634,6.7892857142857155,0.14324343377160695,6.749833333333333,0.1165833343603389,-0.5567528735632266,-0.038750000000000284,0.0,0.0,0,grocery prices,33.8
