date,price_mean,price_median,price_std,price_min,price_max,transaction_count,year,month,week,day,day_of_week,is_weekend,quarter,price_mean_lag_7d,price_mean_lag_14d,price_mean_lag_30d,price_mean_ma_7d,price_mean_std_7d,price_mean_ma_14d,price_mean_std_14d,price_mean_ma_30d,price_mean_std_30d,price_change_pct,price_change_abs,sentiment_mean,sentiment_std,negative_count,keyword,search_interest,price_diff,diff_lag_1,diff_lag_2,diff_lag_3,diff_lag_7,last_price,roll_std_7,dow
2023-02-12,6.285,6.87,2.527890142278452,2.38,9.82,8,2023,2,6,12,6,1,1,6.30625,6.25375,6.3,6.277142857142857,0.0800478837351495,6.287053571428572,0.1103421330789707,6.245666666666666,0.1073739905683615,0.359281437125758,0.0224999999999999,0.5719,0.0,0,grocery prices,30.6,0.0,0.022499999999999964,0.0,0.0,0.0,6.285,0.03825431815028013,6
2023-02-12,6.285,6.87,2.527890142278452,2.38,9.82,8,2023,2,6,12,6,1,1,6.30625,6.25375,6.3,6.277142857142857,0.0800478837351495,6.287053571428572,0.1103421330789707,6.245666666666666,0.1073739905683615,0.359281437125758,0.0224999999999999,0.5719,0.0,0,food inflation,16.0,0.0,0.0,0.022499999999999964,0.0,0.0,6.285,0.03825431815028013,6
2023-02-12,6.285,6.87,2.527890142278452,2.38,9.82,8,2023,2,6,12,6,1,1,6.30625,6.25375,6.3,6.277142857142857,0.0800478837351495,6.287053571428572,0.1103421330789707,6.245666666666666,0.1073739905683615,0.359281437125758,0.0224999999999999,0.5719,0.0,0,milk price,24.0,0.0,0.0,0.0,0.022499999999999964,0.10250000000000004,6.285,0.03825431815028013,6
2023-02-13,6.55,6.734999999999999,2.3134019476581607,2.64,9.69,8,2023,2,7,13,0,0,1,6.20625,6.0325,6.08125,6.326250000000001,0.1231466774487488,6.324017857142858,0.1050619992911546,6.261291666666667,0.1163537650231281,4.216388225934753,0.2649999999999997,0.5106,0.0,0,milk price,24.5,0.2649999999999997,0.0,0.0,0.0,0.0,6.285,0.008504200642707207,0
2023-02-13,6.55,6.734999999999999,2.3134019476581607,2.64,9.69,8,2023,2,7,13,0,0,1,6.20625,6.0325,6.08125,6.326250000000001,0.1231466774487488,6.324017857142858,0.1050619992911546,6.261291666666667,0.1163537650231281,4.216388225934753,0.2649999999999997,0.5106,0.0,0,grocery prices,21.9,0.0,0.2649999999999997,0.0,0.0,0.0,6.55,0.09909861610681396,0
2023-02-13,6.55,6.734999999999999,2.3134019476581607,2.64,9.69,8,2023,2,7,13,0,0,1,6.20625,6.0325,6.08125,6.326250000000001,0.1231466774487488,6.324017857142858,0.1050619992911546,6.261291666666667,0.1163537650231281,4.216388225934753,0.2649999999999997,0.5106,0.0,0,food inflation,27.9,0.0,0.0,0.2649999999999997,0.0,0.0,6.55,0.09909861610681396,0
2023-02-13,6.55,6.734999999999999,2.3134019476581607,2.64,9.69,8,2023,2,7,13,0,0,1,6.20625,6.0325,6.08125,6.326250000000001,0.1231466774487488,6.324017857142858,0.1050619992911546,6.261291666666667,0.1163537650231281,4.216388225934753,0.2649999999999997,0.5106,0.0,0,eggs price,28.6,0.0,0.0,0.0,0.2649999999999997,0.022499999999999964,6.55,0.09909861610681396,0
2023-02-14,6.285,6.705,2.1403204032507444,2.66,9.1,8,2023,2,7,14,1,0,1,6.3725,6.325,6.13625,6.31375,0.122106084341989,6.321160714285715,0.1055758753375805,6.266249999999999,0.1139868224386267,-4.045801526717552,-0.2649999999999997,0.5719,0.0,0,grocery prices,36.2,-0.2649999999999997,0.0,0.0,0.0,0.0,6.55,0.10016058534744507,1
2023-02-14,6.285,6.705,2.1403204032507444,2.66,9.1,8,2023,2,7,14,1,0,1,6.3725,6.325,6.13625,6.31375,0.122106084341989,6.321160714285715,0.1055758753375805,6.266249999999999,0.1139868224386267,-4.045801526717552,-0.2649999999999997,0.5719,0.0,0,food inflation,26.5,0.0,-0.2649999999999997,0.0,0.0,0.0,6.285,0.1529978213352506,1
2023-02-14,6.285,6.705,2.1403204032507444,2.66,9.1,8,2023,2,7,14,1,0,1,6.3725,6.325,6.13625,6.31375,0.122106084341989,6.321160714285715,0.1055758753375805,6.266249999999999,0.1139868224386267,-4.045801526717552,-0.2649999999999997,0.5719,0.0,0,milk price,23.7,0.0,0.0,-0.2649999999999997,0.0,0.0,6.285,0.1529978213352506,1
2023-02-14,6.285,6.705,2.1403204032507444,2.66,9.1,8,2023,2,7,14,1,0,1,6.3725,6.325,6.13625,6.31375,0.122106084341989,6.321160714285715,0.1055758753375805,6.266249999999999,0.1139868224386267,-4.045801526717552,-0.2649999999999997,0.5719,0.0,0,eggs price,30.8,0.0,0.0,0.0,-0.2649999999999997,0.2649999999999997,6.285,0.1529978213352506,1
2023-02-15,6.4925,6.529999999999999,2.237669387044093,3.13,9.89,8,2023,2,7,15,2,0,1,6.37875,6.20375,6.220000000000001,6.329999999999999,0.1386467333429322,6.341785714285715,0.1090228829695337,6.275333333333333,0.120826416765977,3.3015115354017466,0.2074999999999995,0.6588,0.0,0,eggs price,38.7,0.20749999999999957,0.0,0.0,0.0,0.0,6.285,0.10016058534744507,2
2023-02-15,6.4925,6.529999999999999,2.237669387044093,3.13,9.89,8,2023,2,7,15,2,0,1,6.37875,6.20375,6.220000000000001,6.329999999999999,0.1386467333429322,6.341785714285715,0.1090228829695337,6.275333333333333,0.120826416765977,3.3015115354017466,0.2074999999999995,0.6588,0.0,0,food inflation,26.5,0.0,0.20749999999999957,0.0,0.0,0.0,6.4925,0.13711851842562345,2
2023-02-15,6.4925,6.529999999999999,2.237669387044093,3.13,9.89,8,2023,2,7,15,2,0,1,6.37875,6.20375,6.220000000000001,6.329999999999999,0.1386467333429322,6.341785714285715,0.1090228829695337,6.275333333333333,0.120826416765977,3.3015115354017466,0.2074999999999995,0.6588,0.0,0,grocery prices,21.1,0.0,0.0,0.20749999999999957,0.0,0.0,6.4925,0.13711851842562345,2
2023-02-15,6.4925,6.529999999999999,2.237669387044093,3.13,9.89,8,2023,2,7,15,2,0,1,6.37875,6.20375,6.220000000000001,6.329999999999999,0.1386467333429322,6.341785714285715,0.1090228829695337,6.275333333333333,0.120826416765977,3.3015115354017466,0.2074999999999995,0.6588,0.0,0,milk price,25.4,0.0,0.0,0.0,0.20749999999999957,-0.2649999999999997,6.4925,0.13711851842562345,2
2023-02-16,6.4425,6.640000000000001,2.5028655006383613,2.25,10.25,8,2023,2,7,16,3,0,1,6.275,6.41625,6.08125,6.353928571428571,0.1419863340171102,6.343660714285714,0.110616133158029,6.287375,0.1188011913254435,-0.7701193685021201,-0.0499999999999998,0.6588,0.0,0,milk price,21.4,-0.04999999999999982,0.0,0.0,0.0,0.0,6.4925,0.07842762814941447,3
2023-02-16,6.4425,6.640000000000001,2.5028655006383613,2.25,10.25,8,2023,2,7,16,3,0,1,6.275,6.41625,6.08125,6.353928571428571,0.1419863340171102,6.343660714285714,0.110616133158029,6.287375,0.1188011913254435,-0.7701193685021201,-0.0499999999999998,0.6588,0.0,0,grocery prices,30.4,0.0,-0.04999999999999982,0.0,0.0,0.0,6.4425,0.08367845202519761,3
2023-02-16,6.4425,6.640000000000001,2.5028655006383613,2.25,10.25,8,2023,2,7,16,3,0,1,6.275,6.41625,6.08125,6.353928571428571,0.1419863340171102,6.343660714285714,0.110616133158029,6.287375,0.1188011913254435,-0.7701193685021201,-0.0499999999999998,0.6588,0.0,0,food inflation,21.8,0.0,0.0,-0.04999999999999982,0.0,0.0,6.4425,0.08367845202519761,3
2023-02-16,6.4425,6.640000000000001,2.5028655006383613,2.25,10.25,8,2023,2,7,16,3,0,1,6.275,6.41625,6.08125,6.353928571428571,0.1419863340171102,6.343660714285714,0.110616133158029,6.287375,0.1188011913254435,-0.7701193685021201,-0.0499999999999998,0.6588,0.0,0,eggs price,30.4,0.0,0.0,0.0,-0.04999999999999982,0.20749999999999957,6.4425,0.08367845202519761,3
2023-02-17,6.55,6.91,2.304821034267086,3.11,9.75,8,2023,2,7,17,4,0,1,6.16,6.35,6.297499999999999,6.409642857142857,0.1291432390428361,6.357946428571429,0.1236451645517632,6.295791666666667,0.1281219967408031,1.668606907256498,0.1074999999999999,0.5106,0.0,0,grocery prices,30.4,0.10749999999999993,0.0,0.0,0.0,0.0,6.4425,0.018898223650461204,4
2023-02-17,6.55,6.91,2.304821034267086,3.11,9.75,8,2023,2,7,17,4,0,1,6.16,6.35,6.297499999999999,6.409642857142857,0.1291432390428361,6.357946428571429,0.1236451645517632,6.295791666666667,0.1281219967408031,1.668606907256498,0.1074999999999999,0.5106,0.0,0,food inflation,33.4,0.0,0.10749999999999993,0.0,0.0,0.0,6.55,0.04758138391470015,4
2023-02-17,6.55,6.91,2.304821034267086,3.11,9.75,8,2023,2,7,17,4,0,1,6.16,6.35,6.297499999999999,6.409642857142857,0.1291432390428361,6.357946428571429,0.1236451645517632,6.295791666666667,0.1281219967408031,1.668606907256498,0.1074999999999999,0.5106,0.0,0,eggs price,30.7,0.0,0.0,0.10749999999999993,0.0,0.0,6.55,0.04758138391470015,4
2023-02-17,6.55,6.91,2.304821034267086,3.11,9.75,8,2023,2,7,17,4,0,1,6.16,6.35,6.297499999999999,6.409642857142857,0.1291432390428361,6.357946428571429,0.1236451645517632,6.295791666666667,0.1281219967408031,1.668606907256498,0.1074999999999999,0.5106,0.0,0,milk price,29.7,0.0,0.0,0.0,0.10749999999999993,-0.04999999999999982,6.55,0.04758138391470015,4
2023-02-18,6.34625,6.695,2.267925027105488,2.71,9.3,8,2023,2,7,18,5,1,1,6.2625,6.445,6.088749999999999,6.421607142857143,0.1164999872266445,6.350892857142857,0.1210872505788569,6.304375000000001,0.1222647944295344,-3.11068702290076,-0.2037499999999994,0.4404,0.0,0,eggs price,29.0,-0.20374999999999943,0.0,0.0,0.0,0.0,6.55,0.040631180848491856,5
2023-02-18,6.34625,6.695,2.267925027105488,2.71,9.3,8,2023,2,7,18,5,1,1,6.2625,6.445,6.088749999999999,6.421607142857143,0.1164999872266445,6.350892857142857,0.1210872505788569,6.304375000000001,0.1222647944295344,-3.11068702290076,-0.2037499999999994,0.4404,0.0,0,grocery prices,38.4,0.0,-0.20374999999999943,0.0,0.0,0.0,6.34625,0.09286807399029348,5
2023-02-18,6.34625,6.695,2.267925027105488,2.71,9.3,8,2023,2,7,18,5,1,1,6.2625,6.445,6.088749999999999,6.421607142857143,0.1164999872266445,6.350892857142857,0.1210872505788569,6.304375000000001,0.1222647944295344,-3.11068702290076,-0.2037499999999994,0.4404,0.0,0,milk price,27.0,0.0,0.0,-0.20374999999999943,0.0,0.0,6.34625,0.09286807399029348,5
2023-02-18,6.34625,6.695,2.267925027105488,2.71,9.3,8,2023,2,7,18,5,1,1,6.2625,6.445,6.088749999999999,6.421607142857143,0.1164999872266445,6.350892857142857,0.1210872505788569,6.304375000000001,0.1222647944295344,-3.11068702290076,-0.2037499999999994,0.4404,0.0,0,food inflation,26.4,0.0,0.0,0.0,-0.20374999999999943,0.10749999999999993,6.34625,0.09286807399029348,5
2023-02-19,6.3175,6.484999999999999,2.3149683737426243,2.61,9.6,8,2023,2,7,19,6,1,1,6.285,6.30625,6.24125,6.4262500000000005,0.1106491263709997,6.351696428571429,0.1208051983475953,6.306916666666667,0.1216985275555755,-0.4530234390388132,-0.0287500000000004,0.4404,0.0,0,grocery prices,28.0,-0.028750000000000497,0.0,0.0,0.0,0.0,6.34625,0.0770102613756298,6
2023-02-19,6.3175,6.484999999999999,2.3149683737426243,2.61,9.6,8,2023,2,7,19,6,1,1,6.285,6.30625,6.24125,6.4262500000000005,0.1106491263709997,6.351696428571429,0.1208051983475953,6.306916666666667,0.1216985275555755,-0.4530234390388132,-0.0287500000000004,0.4404,0.0,0,eggs price,33.8,0.0,-0.028750000000000497,0.0,0.0,0.0,6.3175,0.07595865495060274,6
2023-02-19,6.3175,6.484999999999999,2.3149683737426243,2.61,9.6,8,2023,2,7,19,6,1,1,6.285,6.30625,6.24125,6.4262500000000005,0.1106491263709997,6.351696428571429,0.1208051983475953,6.306916666666667,0.1216985275555755,-0.4530234390388132,-0.0287500000000004,0.4404,0.0,0,food inflation,33.5,0.0,0.0,-0.028750000000000497,0.0,0.0,6.3175,0.07595865495060274,6
2023-02-19,6.3175,6.484999999999999,2.3149683737426243,2.61,9.6,8,2023,2,7,19,6,1,1,6.285,6.30625,6.24125,6.4262500000000005,0.1106491263709997,6.351696428571429,0.1208051983475953,6.306916666666667,0.1216985275555755,-0.4530234390388132,-0.0287500000000004,0.4404,0.0,0,milk price,26.1,0.0,0.0,0.0,-0.028750000000000497,-0.20374999999999943,6.3175,0.07595865495060274,6
2023-02-20,6.4575,6.57,2.310273638709122,2.57,9.64,8,2023,2,8,20,0,0,1,6.55,6.20625,6.30375,6.413035714285714,0.0982340348109402,6.369642857142857,0.116107158490538,6.3120416666666666,0.1247594596533195,2.216066481994461,0.1399999999999996,0.5719,0.0,0,milk price,25.5,0.13999999999999968,0.0,0.0,0.0,0.0,6.3175,0.010866478599015305,0
2023-02-20,6.4575,6.57,2.310273638709122,2.57,9.64,8,2023,2,8,20,0,0,1,6.55,6.20625,6.30375,6.413035714285714,0.0982340348109402,6.369642857142857,0.116107158490538,6.3120416666666666,0.1247594596533195,2.216066481994461,0.1399999999999996,0.5719,0.0,0,eggs price,31.3,0.0,0.13999999999999968,0.0,0.0,0.0,6.4575,0.05576510579035527,0
2023-02-20,6.4575,6.57,2.310273638709122,2.57,9.64,8,2023,2,8,20,0,0,1,6.55,6.20625,6.30375,6.413035714285714,0.0982340348109402,6.369642857142857,0.116107158490538,6.3120416666666666,0.1247594596533195,2.216066481994461,0.1399999999999996,0.5719,0.0,0,food inflation,32.5,0.0,0.0,0.13999999999999968,0.0,0.0,6.4575,0.05576510579035527,0
2023-02-20,6.4575,6.57,2.310273638709122,2.57,9.64,8,2023,2,8,20,0,0,1,6.55,6.20625,6.30375,6.413035714285714,0.0982340348109402,6.369642857142857,0.116107158490538,6.3120416666666666,0.1247594596533195,2.216066481994461,0.1399999999999996,0.5719,0.0,0,grocery prices,22.1,0.0,0.0,0.0,0.13999999999999968,-0.028750000000000497,6.4575,0.05576510579035527,0
2023-02-21,6.32625,6.51,2.485879766659223,2.73,10.28,8,2023,2,8,21,1,0,1,6.285,6.3725,6.295,6.418928571428572,0.0901804573117217,6.366339285714287,0.1166761876347897,6.313083333333334,0.1247427237414533,-2.0325203252032464,-0.1312499999999996,0.4404,0.0,0,grocery prices,32.1,-0.13124999999999964,0.0,0.0,0.0,0.0,6.4575,0.052915026221291656,1
2023-02-21,6.32625,6.51,2.485879766659223,2.73,10.28,8,2023,2,8,21,1,0,1,6.285,6.3725,6.295,6.418928571428572,0.0901804573117217,6.366339285714287,0.1166761876347897,6.313083333333334,0.1247427237414533,-2.0325203252032464,-0.1312499999999996,0.4404,0.0,0,milk price,19.8,0.0,-0.13124999999999964,0.0,0.0,0.0,6.32625,0.07833222516946628,1
2023-02-21,6.32625,6.51,2.485879766659223,2.73,10.28,8,2023,2,8,21,1,0,1,6.285,6.3725,6.295,6.418928571428572,0.0901804573117217,6.366339285714287,0.1166761876347897,6.313083333333334,0.1247427237414533,-2.0325203252032464,-0.1312499999999996,0.4404,0.0,0,food inflation,15.6,0.0,0.0,-0.13124999999999964,0.0,0.0,6.32625,0.07833222516946628,1
2023-02-21,6.32625,6.51,2.485879766659223,2.73,10.28,8,2023,2,8,21,1,0,1,6.285,6.3725,6.295,6.418928571428572,0.0901804573117217,6.366339285714287,0.1166761876347897,6.313083333333334,0.1247427237414533,-2.0325203252032464,-0.1312499999999996,0.4404,0.0,0,eggs price,30.6,0.0,0.0,0.0,-0.13124999999999964,0.13999999999999968,6.32625,0.07833222516946628,1
2023-02-22,6.30125,6.67,2.246943558958004,2.94,9.67,8,2023,2,8,22,2,0,1,6.4925,6.37875,6.15375,6.391607142857143,0.0930997289137229,6.360803571428571,0.1178744107812744,6.3180000000000005,0.1210997558299302,-0.3951788184153426,-0.0250000000000003,0.4404,0.0,0,grocery prices,28.9,-0.025000000000000355,0.0,0.0,0.0,0.0,6.32625,0.0496078370824609,2
2023-02-22,6.30125,6.67,2.246943558958004,2.94,9.67,8,2023,2,8,22,2,0,1,6.4925,6.37875,6.15375,6.391607142857143,0.0930997289137229,6.360803571428571,0.1178744107812744,6.3180000000000005,0.1210997558299302,-0.3951788184153426,-0.0250000000000003,0.4404,0.0,0,food inflation,16.0,0.0,-0.025000000000000355,0.0,0.0,0.0,6.30125,0.048928245567215034,2
2023-02-22,6.30125,6.67,2.246943558958004,2.94,9.67,8,2023,2,8,22,2,0,1,6.4925,6.37875,6.15375,6.391607142857143,0.0930997289137229,6.360803571428571,0.1178744107812744,6.3180000000000005,0.1210997558299302,-0.3951788184153426,-0.0250000000000003,0.4404,0.0,0,milk price,22.9,0.0,0.0,-0.025000000000000355,0.0,0.0,6.30125,0.048928245567215034,2
2023-02-22,6.30125,6.67,2.246943558958004,2.94,9.67,8,2023,2,8,22,2,0,1,6.4925,6.37875,6.15375,6.391607142857143,0.0930997289137229,6.360803571428571,0.1178744107812744,6.3180000000000005,0.1210997558299302,-0.3951788184153426,-0.0250000000000003,0.4404,0.0,0,eggs price,33.7,0.0,0.0,0.0,-0.025000000000000355,-0.13124999999999964,6.30125,0.048928245567215034,2
2023-02-23,6.60875,6.665,2.4055378816389483,2.92,10.35,8,2023,2,8,23,3,0,1,6.4425,6.275,6.3675,6.415357142857142,0.1242429455695914,6.3846428571428575,0.1320797295009898,6.326041666666667,0.1320181068323921,4.879984130132908,0.3075000000000001,0.5719,0.0,0,eggs price,45.1,0.3075000000000001,0.0,0.0,0.0,0.0,6.30125,0.009449111825230623,3
2023-02-23,6.60875,6.665,2.4055378816389483,2.92,10.35,8,2023,2,8,23,3,0,1,6.4425,6.275,6.3675,6.415357142857142,0.1242429455695914,6.3846428571428575,0.1320797295009898,6.326041666666667,0.1320181068323921,4.879984130132908,0.3075000000000001,0.5719,0.0,0,food inflation,32.7,0.0,0.3075000000000001,0.0,0.0,0.0,6.60875,0.11816680099394614,3
2023-02-23,6.60875,6.665,2.4055378816389483,2.92,10.35,8,2023,2,8,23,3,0,1,6.4425,6.275,6.3675,6.415357142857142,0.1242429455695914,6.3846428571428575,0.1320797295009898,6.326041666666667,0.1320181068323921,4.879984130132908,0.3075000000000001,0.5719,0.0,0,grocery prices,34.1,0.0,0.0,0.3075000000000001,0.0,0.0,6.60875,0.11816680099394614,3
2023-02-23,6.60875,6.665,2.4055378816389483,2.92,10.35,8,2023,2,8,23,3,0,1,6.4425,6.275,6.3675,6.415357142857142,0.1242429455695914,6.3846428571428575,0.1320797295009898,6.326041666666667,0.1320181068323921,4.879984130132908,0.3075000000000001,0.5719,0.0,0,milk price,24.6,0.0,0.0,0.0,0.3075000000000001,-0.025000000000000355,6.60875,0.11816680099394614,3
2023-02-24,6.40625,6.984999999999999,2.243714633624976,2.74,9.55,8,2023,2,8,24,4,0,1,6.55,6.16,6.21375,6.394821428571428,0.1092551213793577,6.402232142857143,0.1151777248882757,6.332458333333333,0.131046633633914,-3.0641195384906283,-0.2024999999999996,0.5106,0.0,0,eggs price,28.7,-0.20249999999999968,0.0,0.0,0.0,0.0,6.60875,0.1162240754503374,4
2023-02-24,6.40625,6.984999999999999,2.243714633624976,2.74,9.55,8,2023,2,8,24,4,0,1,6.55,6.16,6.21375,6.394821428571428,0.1092551213793577,6.402232142857143,0.1151777248882757,6.332458333333333,0.131046633633914,-3.0641195384906283,-0.2024999999999996,0.5106,0.0,0,food inflation,22.8,0.0,-0.20249999999999968,0.0,0.0,0.0,6.40625,0.1494364413387845,4
2023-02-24,6.40625,6.984999999999999,2.243714633624976,2.74,9.55,8,2023,2,8,24,4,0,1,6.55,6.16,6.21375,6.394821428571428,0.1092551213793577,6.402232142857143,0.1151777248882757,6.332458333333333,0.131046633633914,-3.0641195384906283,-0.2024999999999996,0.5106,0.0,0,milk price,31.2,0.0,0.0,-0.20249999999999968,0.0,0.0,6.40625,0.1494364413387845,4
2023-02-24,6.40625,6.984999999999999,2.243714633624976,2.74,9.55,8,2023,2,8,24,4,0,1,6.55,6.16,6.21375,6.394821428571428,0.1092551213793577,6.402232142857143,0.1151777248882757,6.332458333333333,0.131046633633914,-3.0641195384906283,-0.2024999999999996,0.5106,0.0,0,grocery prices,22.8,0.0,0.0,0.0,-0.20249999999999968,0.3075000000000001,6.40625,0.1494364413387845,4
2023-02-25,6.3825,6.385,2.3638996232013385,2.49,9.61,8,2023,2,8,25,5,1,1,6.34625,6.2625,6.2325,6.4,0.1074127552946999,6.410803571428572,0.1082349731341051,6.337458333333333,0.1299583335636593,-0.3707317073170735,-0.0237499999999997,0.5719,0.0,0,eggs price,25.5,-0.023749999999999716,0.0,0.0,0.0,0.0,6.40625,0.07653780578436836,5
2023-02-25,6.3825,6.385,2.3638996232013385,2.49,9.61,8,2023,2,8,25,5,1,1,6.34625,6.2625,6.2325,6.4,0.1074127552946999,6.410803571428572,0.1082349731341051,6.337458333333333,0.1299583335636593,-0.3707317073170735,-0.0237499999999997,0.5719,0.0,0,milk price,21.8,0.0,-0.023749999999999716,0.0,0.0,0.0,6.3825,0.0755618833426331,5
2023-02-25,6.3825,6.385,2.3638996232013385,2.49,9.61,8,2023,2,8,25,5,1,1,6.34625,6.2625,6.2325,6.4,0.1074127552946999,6.410803571428572,0.1082349731341051,6.337458333333333,0.1299583335636593,-0.3707317073170735,-0.0237499999999997,0.5719,0.0,0,grocery prices,25.9,0.0,0.0,-0.023749999999999716,0.0,0.0,6.3825,0.0755618833426331,5
2023-02-25,6.3825,6.385,2.3638996232013385,2.49,9.61,8,2023,2,8,25,5,1,1,6.34625,6.2625,6.2325,6.4,0.1074127552946999,6.410803571428572,0.1082349731341051,6.337458333333333,0.1299583335636593,-0.3707317073170735,-0.0237499999999997,0.5719,0.0,0,food inflation,21.8,0.0,0.0,0.0,-0.023749999999999716,-0.20249999999999968,6.3825,0.0755618833426331,5
2023-02-26,6.4025,6.54,2.295329108055251,2.86,9.64,8,2023,2,8,26,6,1,1,6.3175,6.285,6.297499999999999,6.4121428571428565,0.101154055070184,6.419196428571428,0.1021118437797973,6.340958333333333,0.1302586466011661,0.3133568350959681,0.0199999999999995,0.5719,0.0,0,milk price,23.2,0.019999999999999574,0.0,0.0,0.0,0.0,6.3825,0.008976656233968873,6
2023-02-26,6.4025,6.54,2.295329108055251,2.86,9.64,8,2023,2,8,26,6,1,1,6.3175,6.285,6.297499999999999,6.4121428571428565,0.101154055070184,6.419196428571428,0.1021118437797973,6.340958333333333,0.1302586466011661,0.3133568350959681,0.0199999999999995,0.5719,0.0,0,eggs price,32.1,0.0,0.019999999999999574,0.0,0.0,0.0,6.4025,0.012662632502949531,6
2023-02-26,6.4025,6.54,2.295329108055251,2.86,9.64,8,2023,2,8,26,6,1,1,6.3175,6.285,6.297499999999999,6.4121428571428565,0.101154055070184,6.419196428571428,0.1021118437797973,6.340958333333333,0.1302586466011661,0.3133568350959681,0.0199999999999995,0.5719,0.0,0,food inflation,28.7,0.0,0.0,0.019999999999999574,0.0,0.0,6.4025,0.012662632502949531,6
2023-02-26,6.4025,6.54,2.295329108055251,2.86,9.64,8,2023,2,8,26,6,1,1,6.3175,6.285,6.297499999999999,6.4121428571428565,0.101154055070184,6.419196428571428,0.1021118437797973,6.340958333333333,0.1302586466011661,0.3133568350959681,0.0199999999999995,0.5719,0.0,0,grocery prices,37.1,0.0,0.0,0.0,0.019999999999999574,-0.023749999999999716,6.4025,0.012662632502949531,6
2023-02-27,6.4325,6.535,2.2251661254194675,3.11,10.22,8,2023,2,9,27,0,0,1,6.4575,6.55,6.0875,6.408571428571428,0.0997168610664785,6.410803571428572,0.0951234106594917,6.352458333333333,0.1220829827188861,0.4685669660289049,0.0300000000000002,0.4404,0.0,0,grocery prices,35.3,0.03000000000000025,0.0,0.0,0.0,0.0,6.4025,0.007559289460184196,0
2023-02-27,6.4325,6.535,2.2251661254194675,3.11,10.22,8,2023,2,9,27,0,0,1,6.4575,6.55,6.0875,6.408571428571428,0.0997168610664785,6.410803571428572,0.0951234106594917,6.352458333333333,0.1220829827188861,0.4685669660289049,0.0300000000000002,0.4404,0.0,0,food inflation,25.6,0.0,0.03000000000000025,0.0,0.0,0.0,6.4325,0.012535663410560068,0
2023-02-27,6.4325,6.535,2.2251661254194675,3.11,10.22,8,2023,2,9,27,0,0,1,6.4575,6.55,6.0875,6.408571428571428,0.0997168610664785,6.410803571428572,0.0951234106594917,6.352458333333333,0.1220829827188861,0.4685669660289049,0.0300000000000002,0.4404,0.0,0,milk price,22.6,0.0,0.0,0.03000000000000025,0.0,0.0,6.4325,0.012535663410560068,0
2023-02-27,6.4325,6.535,2.2251661254194675,3.11,10.22,8,2023,2,9,27,0,0,1,6.4575,6.55,6.0875,6.408571428571428,0.0997168610664785,6.410803571428572,0.0951234106594917,6.352458333333333,0.1220829827188861,0.4685669660289049,0.0300000000000002,0.4404,0.0,0,eggs price,37.2,0.0,0.0,0.0,0.03000000000000025,0.019999999999999574,6.4325,0.012535663410560068,0
2023-02-28,6.3475,6.595,2.461142301568812,2.43,9.81,8,2023,2,9,28,1,0,1,6.32625,6.285,6.25375,6.411607142857142,0.0970816727836679,6.415267857142857,0.0900990088034406,6.355583333333333,0.1206607765121099,-1.3214146910221491,-0.0849999999999999,0.6588,0.0,0,food inflation,24.9,-0.08499999999999996,0.0,0.0,0.0,0.0,6.4325,0.011338934190276788,1
2023-02-28,6.3475,6.595,2.461142301568812,2.43,9.81,8,2023,2,9,28,1,0,1,6.32625,6.285,6.25375,6.411607142857142,0.0970816727836679,6.415267857142857,0.0900990088034406,6.355583333333333,0.1206607765121099,-1.3214146910221491,-0.0849999999999999,0.6588,0.0,0,milk price,31.5,0.0,-0.08499999999999996,0.0,0.0,0.0,6.3475,0.03580702245569794,1
2023-02-28,6.3475,6.595,2.461142301568812,2.43,9.81,8,2023,2,9,28,1,0,1,6.32625,6.285,6.25375,6.411607142857142,0.0970816727836679,6.415267857142857,0.0900990088034406,6.355583333333333,0.1206607765121099,-1.3214146910221491,-0.0849999999999999,0.6588,0.0,0,grocery prices,28.5,0.0,0.0,-0.08499999999999996,0.0,0.0,6.3475,0.03580702245569794,1
2023-02-28,6.3475,6.595,2.461142301568812,2.43,9.81,8,2023,2,9,28,1,0,1,6.32625,6.285,6.25375,6.411607142857142,0.0970816727836679,6.415267857142857,0.0900990088034406,6.355583333333333,0.1206607765121099,-1.3214146910221491,-0.0849999999999999,0.6588,0.0,0,eggs price,33.3,0.0,0.0,0.0,-0.08499999999999996,0.03000000000000025,6.3475,0.03580702245569794,1
2023-03-01,6.336250000000001,6.445,2.4313308378040914,2.41,10.08,8,2023,3,9,1,2,0,1,6.30125,6.4925,6.0325,6.416607142857143,0.0911720965563208,6.404107142857143,0.0894715099844687,6.365708333333333,0.1042422800278363,-0.1772351319416998,-0.0112499999999995,0.4404,0.0,0,eggs price,34.6,-0.011249999999999538,0.0,0.0,0.0,0.0,6.3475,0.03212698020578425,2
2023-03-01,6.336250000000001,6.445,2.4313308378040914,2.41,10.08,8,2023,3,9,1,2,0,1,6.30125,6.4925,6.0325,6.416607142857143,0.0911720965563208,6.404107142857143,0.0894715099844687,6.365708333333333,0.1042422800278363,-0.1772351319416998,-0.0112499999999995,0.4404,0.0,0,food inflation,29.5,0.0,-0.011249999999999538,0.0,0.0,0.0,6.336250000000001,0.03169680583276486,2
